question_id,subject_id,subject_name,skill_id,skill_name,subskill_id,subskill_name,role_ids,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,sample_answer,explanation,expected_concepts,hidden_skills_targeted,evaluation_mode,rag_tags
210,13,Software Engineering,70,"Software Engineering - Maintenance and Versioning",70,"Change Management and Version Control Awareness","1|3|4|8|13",easy,Subjective,"Why is software maintenance needed after a product is released?","","","","",,"Software maintenance is needed to fix bugs, improve features, adapt to changes, and keep the system useful over time.","The answer should mention fixes and ongoing improvement.","software maintenance|post-release changes|bug fixes","ownership|practical understanding","rubric","software-engineering|maintenance|easy|subjective"
211,13,Software Engineering,66,"Software Engineering - SDLC",66,"Development Lifecycle Phases","1|3|4|8|13",easy,Situational,"A student wants to start coding immediately without planning. What SDLC lesson should your app introduce first?","","","","",,"The app should introduce the idea that planning and requirement understanding come before coding, because unclear goals often lead to rework and confusion later.","The response should connect planning to better execution.","SDLC planning|before coding|project structure","coaching mindset|process discipline","rubric","software-engineering|sdlc|situational|easy"
212,13,Software Engineering,67,"Software Engineering - Requirements Engineering",67,"Functional and NonFunctional Requirements","1|3|4|8|13|14",medium,MCQ,"Which of the following is a non-functional requirement?",The system shall allow login,The system shall generate reports,The system shall respond within 2 seconds,The system shall let users update profiles,C,"Response time is a non-functional requirement because it describes system quality, not a feature.","Non-functional requirements specify qualities like performance and security.","non-functional requirement|performance constraint","quality awareness|accuracy","exact_match","software-engineering|requirements|medium|mcq"
213,13,Software Engineering,68,"Software Engineering - Testing Fundamentals",68,"Test Levels and Types","1|3|4|8",medium,MCQ,"Which testing level focuses on checking individual units or components?",System testing,Acceptance testing,Unit testing,Maintenance testing,C,"Unit testing checks individual components.","It is usually the most granular testing level.","unit testing|testing levels","attention to detail|accuracy","exact_match","software-engineering|testing|medium|mcq"
214,13,Software Engineering,69,"Software Engineering - UML and Design",69,"Use Case and Class Diagram Basics","1|3|4|13",medium,Subjective,"How does a class diagram help during software design?","","","","",,"A class diagram helps by showing the system’s main entities, their attributes, behaviors, and relationships, which supports structured design and communication.","The answer should mention entities and relationships.","class diagram|design communication|structure","abstraction|communication","rubric","software-engineering|class-diagram|medium|subjective"
215,13,Software Engineering,70,"Software Engineering - Maintenance and Versioning",70,"Change Management and Version Control Awareness","1|3|4|8|13",medium,Subjective,"Why is version control useful when multiple developers work on the same project?","","","","",,"Version control helps track changes, coordinate teamwork, avoid overwriting each other’s work, and support rollback when needed.","The answer should mention collaboration and history tracking.","version control|team collaboration|change history","collaboration|process awareness","rubric","software-engineering|version-control|medium|subjective"
216,13,Software Engineering,67,"Software Engineering - Requirements Engineering",67,"Functional and NonFunctional Requirements","1|3|4|13|14",medium,Situational,"Your app stores candidate responses, scores, and recommendations. Why is requirement clarity important before development begins?","","","","",,"Requirement clarity is important because it defines what data must be stored, how users interact with the system, and what outcomes the app must deliver, reducing rework and misalignment.","The response should connect requirements to scope and correct implementation.","requirements clarity|scope definition|system behavior","planning|stakeholder awareness","rubric","software-engineering|requirements|situational|medium"
217,13,Software Engineering,68,"Software Engineering - Testing Fundamentals",68,"Test Levels and Types","1|3|4|8",medium,Situational,"A learner says testing only matters after development is complete. How should the app correct this thinking?","","","","",,"The app should explain that testing is valuable throughout development, from unit testing early components to integration and system testing later, helping detect defects sooner and reduce cost.","The answer should mention early and continuous testing.","testing lifecycle|early defect detection|quality process","quality mindset|concept correction","rubric","software-engineering|testing|situational|medium"
218,13,Software Engineering,66,"Software Engineering - SDLC",66,"Development Lifecycle Phases","1|3|4|8|13",hard,MCQ,"Which SDLC phase is most directly concerned with understanding what users need?",Maintenance,Requirements analysis,Deployment,Refactoring,B,"Requirements analysis focuses on understanding user needs.","It establishes what the system should accomplish.","requirements analysis|user needs|SDLC phase","stakeholder awareness|accuracy","exact_match","software-engineering|sdlc|hard|mcq"
219,13,Software Engineering,69,"Software Engineering - UML and Design",69,"Use Case and Class Diagram Basics","1|3|4|13",hard,Subjective,"Compare a use case diagram and a class diagram in terms of what each communicates.","","","","","","A use case diagram shows external actors and the system functions they interact with, while a class diagram shows the internal structural design through classes, attributes, methods, and relationships.","The answer should compare external behavior view vs internal structure view.","use case vs class diagram|external behavior|internal structure","comparison thinking|design clarity","rubric","software-engineering|uml|hard|subjective"
220,13,Software Engineering,70,"Software Engineering - Maintenance and Versioning",70,"Change Management and Version Control Awareness","1|3|4|8|13",hard,Situational,"A released feature works, but user feedback reveals confusion and poor adoption. Why is maintenance not just about bug fixing?","","","","",,"Maintenance is not just about bug fixing because real software also needs usability improvements, updates for changing needs, refinements based on feedback, and adaptation to new contexts.","The response should mention improvement and evolution, not just defects.","software evolution|post-release improvement|user feedback","product thinking|ownership","rubric","software-engineering|maintenance|situational|hard"
221,13,Software Engineering,67,"Software Engineering - Requirements Engineering",67,"Functional and NonFunctional Requirements","13|14",hard,Situational,"You are designing metadata for a RAG system that retrieves assessment questions by skill, difficulty, and role. Why is requirement quality especially important here?","","","","",,"Requirement quality is especially important because poor schema and retrieval requirements can lead to unusable tagging, weak search relevance, and inconsistent evaluation logic across the system.","The answer should connect requirements to metadata quality and system usefulness.","RAG requirements|metadata design|retrieval relevance","system thinking|design judgment","rubric","software-engineering|requirements|RAG|hard|situational"
222,13,Software Engineering,68,"Software Engineering - Testing Fundamentals",68,"Test Levels and Types","1|3|4|8",hard,Subjective,"Why can a feature that passes unit tests still fail in production?","","","","",,"A feature can pass unit tests but fail in production because integration issues, environment differences, missing edge cases, performance problems, or real user behavior may expose defects not covered by isolated tests.","The answer should mention limits of isolated testing and broader system behavior.","unit tests limitation|integration issues|production differences","critical thinking|quality reasoning","rubric","software-engineering|testing|hard|subjective"
223,14,Web Development,71,"Web Development - HTML Structure",71,"Page Layout with HTML Elements","3|4|8",easy,MCQ,"What is HTML mainly used for in web development?",Styling pages,Structuring page content,Managing servers only,Encrypting APIs,B,"HTML is mainly used to structure page content.","It defines elements such as headings, paragraphs, and forms.","HTML|page structure|web basics","structure awareness|accuracy","exact_match","web-development|html|easy|mcq"
224,14,Web Development,72,"Web Development - CSS Styling",72,"Selectors Layout and Styling Basics","3|4|8",easy,MCQ,"What is CSS primarily used for?",Database design,Visual styling and layout,Compiling Java code,Scheduling CPU tasks,B,"CSS is used for styling and layout.","It controls colors, spacing, fonts, and responsive layouts.","CSS|styling|layout","visual reasoning|accuracy","exact_match","web-development|css|easy|mcq"
225,14,Web Development,73,"Web Development - JavaScript Basics",73,"DOM Interaction and Events","3|4|8",easy,MCQ,"JavaScript in the browser is often used to:",Add interactivity to web pages,Replace HTML entirely,Store tables like a DBMS,Manage only network cables,A,"JavaScript adds interactivity to web pages.","It handles events, updates content, and controls behavior.","JavaScript|browser interactivity|events","logic building|recall","exact_match","web-development|javascript|easy|mcq"
226,14,Web Development,71,"Web Development - HTML Structure",71,"Page Layout with HTML Elements","3|4|8",easy,Subjective,"Why are headings and paragraphs important in HTML?","","","","",,"They organize content into meaningful sections and improve readability and structure for both users and systems.","The answer should mention structure and readability.","HTML structure|semantic organization|readability","clarity|web fundamentals","rubric","web-development|html|easy|subjective"
227,14,Web Development,72,"Web Development - CSS Styling",72,"Selectors Layout and Styling Basics","3|4|8",easy,Subjective,"What does it mean when CSS is used to separate presentation from content?","","","","",,"It means HTML holds the content and structure, while CSS controls how that content looks, making websites easier to maintain and modify.","The answer should mention content vs appearance separation.","separation of concerns|HTML vs CSS|maintainability","design thinking|clarity","rubric","web-development|css|easy|subjective"
228,14,Web Development,73,"Web Development - JavaScript Basics",73,"DOM Interaction and Events","3|4|8",easy,Situational,"A learner clicks a button on
